Tick 117222(117185), Delay 80 ms, IGT 1:37:38.985, RTA 2:18:05.695-2:18:05.775
Tick 117223(117186), Delay 24 ms, IGT 1:37:39.035, RTA 2:18:05.775-2:18:05.799
Tick 117225(117188), Delay 42 ms, IGT 1:37:39.135, RTA 2:18:05.848-2:18:05.890
Tick 117226(117189), Delay 56 ms, IGT 1:37:39.185, RTA 2:18:05.890-2:18:05.946
Tick 117227(117190), Delay 45 ms, IGT 1:37:39.235, RTA 2:18:05.946-2:18:05.991
Tick 117228(117191), Delay 56 ms, IGT 1:37:39.285, RTA 2:18:05.991-2:18:06.047
Tick 117230(117193), Delay 44 ms, IGT 1:37:39.385, RTA 2:18:06.099-2:18:06.143
Tick 117233(117196), Delay 60 ms, IGT 1:37:39.535, RTA 2:18:06.241-2:18:06.301
Tick 117234(117197), Delay 709 ms, IGT 1:37:39.585, RTA 2:18:06.301-2:18:07.010
Tick 117236(117199), Delay 44 ms, IGT 1:37:39.685, RTA 2:18:07.064-2:18:07.108
Tick 117238(117201), Delay 57 ms, IGT 1:37:39.785, RTA 2:18:07.159-2:18:07.216
Tick 117240(117203), Delay 58 ms, IGT 1:37:39.885, RTA 2:18:07.268-2:18:07.326
Tick 117241(117204), Delay 57 ms, IGT 1:37:39.935, RTA 2:18:07.326-2:18:07.383
Tick 117242(117205), Delay 35 ms, IGT 1:37:39.985, RTA 2:18:07.383-2:18:07.418
Tick 117243(117206), Delay 66 ms, IGT 1:37:40.035, RTA 2:18:07.418-2:18:07.484
Tick 117244(117207), Delay 37 ms, IGT 1:37:40.085, RTA 2:18:07.484-2:18:07.521
Tick 117245(117208), Delay 45 ms, IGT 1:37:40.135, RTA 2:18:07.521-2:18:07.566
Tick 117246(117209), Delay 64 ms, IGT 1:37:40.185, RTA 2:18:07.566-2:18:07.630
Tick 117247(117210), Delay 37 ms, IGT 1:37:40.235, RTA 2:18:07.630-2:18:07.667
Tick 117250(117213), Delay 43 ms, IGT 1:37:40.385, RTA 2:18:07.768-2:18:07.811
Tick 117251(117214), Delay 56 ms, IGT 1:37:40.435, RTA 2:18:07.811-2:18:07.867
Tick 117252(117215), Delay 44 ms, IGT 1:37:40.485, RTA 2:18:07.868-2:18:07.912
Tick 117254(117217), Delay 60 ms, IGT 1:37:40.585, RTA 2:18:07.963-2:18:08.023
Tick 117255(117218), Delay 45 ms, IGT 1:37:40.635, RTA 2:18:08.023-2:18:08.068
Tick 117257(117220), Delay 553 ms, IGT 1:37:40.735, RTA 2:18:08.116-2:18:08.669
Tick 117258(117221), Delay 44 ms, IGT 1:37:40.785, RTA 2:18:08.669-2:18:08.713
Tick 117259(117222), Delay 56 ms, IGT 1:37:40.835, RTA 2:18:08.713-2:18:08.769
Tick 117263(117226), Delay 44 ms, IGT 1:37:41.035, RTA 2:18:08.916-2:18:08.960
Tick 117264(117227), Delay 55 ms, IGT 1:37:41.085, RTA 2:18:08.960-2:18:09.015
Tick 117267(117230), Delay 59 ms, IGT 1:37:41.235, RTA 2:18:09.116-2:18:09.175
Tick 117268(117231), Delay 37 ms, IGT 1:37:41.285, RTA 2:18:09.175-2:18:09.212
Tick 117270(117233), Delay 57 ms, IGT 1:37:41.385, RTA 2:18:09.262-2:18:09.319
Tick 117273(117236), Delay 56 ms, IGT 1:37:41.535, RTA 2:18:09.416-2:18:09.472
Tick 117274(117237), Delay 43 ms, IGT 1:37:41.585, RTA 2:18:09.472-2:18:09.515
Tick 117276(117239), Delay 63 ms, IGT 1:37:41.685, RTA 2:18:09.566-2:18:09.629
Tick 117277(117240), Delay 39 ms, IGT 1:37:41.735, RTA 2:18:09.629-2:18:09.668
Tick 117278(117241), Delay 58 ms, IGT 1:37:41.785, RTA 2:18:09.668-2:18:09.726
Tick 117279(117242), Delay 41 ms, IGT 1:37:41.835, RTA 2:18:09.726-2:18:09.767
Tick 117283(117246), Delay 57 ms, IGT 1:37:42.035, RTA 2:18:09.917-2:18:09.974
Tick 117284(117247), Delay 44 ms, IGT 1:37:42.085, RTA 2:18:09.974-2:18:10.018
Tick 117287(117250), Delay 56 ms, IGT 1:37:42.235, RTA 2:18:10.116-2:18:10.172
Tick 117289(117252), Delay 38 ms, IGT 1:37:42.335, RTA 2:18:10.226-2:18:10.264
Tick 117290(117253), Delay 59 ms, IGT 1:37:42.385, RTA 2:18:10.264-2:18:10.323
Tick 117291(117254), Delay 58 ms, IGT 1:37:42.435, RTA 2:18:10.323-2:18:10.381
Tick 117292(117255), Delay 38 ms, IGT 1:37:42.485, RTA 2:18:10.381-2:18:10.419
Tick 117293(117256), Delay 45 ms, IGT 1:37:42.535, RTA 2:18:10.419-2:18:10.464
Tick 117294(117257), Delay 55 ms, IGT 1:37:42.585, RTA 2:18:10.464-2:18:10.519
Tick 117297(117260), Delay 43 ms, IGT 1:37:42.735, RTA 2:18:10.619-2:18:10.662
Tick 117298(117261), Delay 56 ms, IGT 1:37:42.785, RTA 2:18:10.662-2:18:10.718
Tick 117300(117263), Delay 42 ms, IGT 1:37:42.885, RTA 2:18:10.770-2:18:10.812
Tick 117301(117264), Delay 57 ms, IGT 1:37:42.935, RTA 2:18:10.812-2:18:10.869
Tick 117302(117265), Delay 42 ms, IGT 1:37:42.985, RTA 2:18:10.869-2:18:10.911
Tick 117303(117266), Delay 58 ms, IGT 1:37:43.035, RTA 2:18:10.911-2:18:10.969
Tick 117304(117267), Delay 45 ms, IGT 1:37:43.085, RTA 2:18:10.969-2:18:11.014
Tick 117306(117269), Delay 58 ms, IGT 1:37:43.185, RTA 2:18:11.064-2:18:11.122
Tick 117307(117270), Delay 45 ms, IGT 1:37:43.235, RTA 2:18:11.122-2:18:11.167
Tick 117309(117272), Delay 42 ms, IGT 1:37:43.335, RTA 2:18:11.220-2:18:11.262
Tick 117311(117274), Delay 57 ms, IGT 1:37:43.435, RTA 2:18:11.313-2:18:11.370
Tick 117313(117276), Delay 44 ms, IGT 1:37:43.535, RTA 2:18:11.418-2:18:11.462
Tick 117315(117278), Delay 59 ms, IGT 1:37:43.635, RTA 2:18:11.512-2:18:11.571
Tick 117316(117279), Delay 41 ms, IGT 1:37:43.685, RTA 2:18:11.571-2:18:11.612
Tick 117317(117280), Delay 56 ms, IGT 1:37:43.735, RTA 2:18:11.612-2:18:11.668
Tick 117319(117282), Delay 42 ms, IGT 1:37:43.835, RTA 2:18:11.719-2:18:11.761
Tick 117321(117284), Delay 57 ms, IGT 1:37:43.935, RTA 2:18:11.811-2:18:11.868
Tick 117322(117285), Delay 44 ms, IGT 1:37:43.985, RTA 2:18:11.868-2:18:11.912
Tick 117325(117288), Delay 55 ms, IGT 1:37:44.135, RTA 2:18:12.012-2:18:12.067
Tick 117327(117290), Delay 55 ms, IGT 1:37:44.235, RTA 2:18:12.113-2:18:12.168
Tick 117337(117300), Delay 57 ms, IGT 1:37:44.735, RTA 2:18:12.613-2:18:12.670
Tick 117340(117303), Delay 55 ms, IGT 1:37:44.885, RTA 2:18:12.762-2:18:12.817
Tick 117344(117307), Delay 44 ms, IGT 1:37:45.085, RTA 2:18:12.967-2:18:13.011
Tick 117347(117310), Delay 45 ms, IGT 1:37:45.235, RTA 2:18:13.117-2:18:13.162
Tick 117353(117316), Delay 56 ms, IGT 1:37:45.535, RTA 2:18:13.411-2:18:13.467
Tick 117355(117318), Delay 43 ms, IGT 1:37:45.635, RTA 2:18:13.519-2:18:13.562
Tick 117359(117322), Delay 57 ms, IGT 1:37:45.835, RTA 2:18:13.711-2:18:13.768
Tick 117363(117326), Delay 43 ms, IGT 1:37:46.035, RTA 2:18:13.918-2:18:13.961
Tick 117364(117327), Delay 57 ms, IGT 1:37:46.085, RTA 2:18:13.961-2:18:14.018
Tick 117372(117335), Delay 55 ms, IGT 1:37:46.485, RTA 2:18:14.361-2:18:14.416
Tick 117373(117336), Delay 45 ms, IGT 1:37:46.535, RTA 2:18:14.416-2:18:14.461
Tick 117376(117339), Delay 57 ms, IGT 1:37:46.685, RTA 2:18:14.560-2:18:14.617
Tick 117379(117342), Delay 56 ms, IGT 1:37:46.835, RTA 2:18:14.716-2:18:14.772
Tick 117380(117343), Delay 44 ms, IGT 1:37:46.885, RTA 2:18:14.772-2:18:14.816
Tick 117385(117348), Delay 57 ms, IGT 1:37:47.135, RTA 2:18:15.010-2:18:15.067
Tick 117393(117356), Delay 1030 ms, IGT 1:37:47.535, RTA 2:18:15.415-2:18:16.445
Tick 117394(117357), Delay 58 ms, IGT 1:37:47.585, RTA 2:18:16.445-2:18:16.503
Tick 117395(117358), Delay 38 ms, IGT 1:37:47.635, RTA 2:18:16.503-2:18:16.541
Tick 117406(117369), Delay 43 ms, IGT 1:37:48.185, RTA 2:18:17.042-2:18:17.085
Tick 117407(117370), Delay 57 ms, IGT 1:37:48.235, RTA 2:18:17.085-2:18:17.142
Tick 117408(117371), Delay 43 ms, IGT 1:37:48.285, RTA 2:18:17.142-2:18:17.185
Tick 117410(117373), Delay 57 ms, IGT 1:37:48.385, RTA 2:18:17.235-2:18:17.292
Tick 117411(117374), Delay 1212 ms, IGT 1:37:48.435, RTA 2:18:17.292-2:18:18.504
Tick 117438(117401), Delay 44 ms, IGT 1:37:49.785, RTA 2:18:19.806-2:18:19.850
Tick 117439(117402), Delay 55 ms, IGT 1:37:49.835, RTA 2:18:19.850-2:18:19.905
Tick 117441(117404), Delay 44 ms, IGT 1:37:49.935, RTA 2:18:19.956-2:18:20.000
Tick 117449(117412), Delay 45 ms, IGT 1:37:50.335, RTA 2:18:20.355-2:18:20.400
Tick 117451(117414), Delay 55 ms, IGT 1:37:50.435, RTA 2:18:20.450-2:18:20.505
Tick 117460(117423), Delay 45 ms, IGT 1:37:50.885, RTA 2:18:20.905-2:18:20.950
Tick 117481(117444), Delay 45 ms, IGT 1:37:51.935, RTA 2:18:21.955-2:18:22.000
Tick 117516(117479), Delay 45 ms, IGT 1:37:53.685, RTA 2:18:23.705-2:18:23.750
Tick 117530(117493), Delay 45 ms, IGT 1:37:54.385, RTA 2:18:24.405-2:18:24.450
Tick 117572(117535), Delay 55 ms, IGT 1:37:56.485, RTA 2:18:26.500-2:18:26.555
Tick 117573(117536), Delay 45 ms, IGT 1:37:56.535, RTA 2:18:26.555-2:18:26.600
Tick 117594(117557), Delay 55 ms, IGT 1:37:57.585, RTA 2:18:27.601-2:18:27.656
Tick 117597(117560), Delay 59 ms, IGT 1:37:57.735, RTA 2:18:27.750-2:18:27.809
Tick 117599(117562), Delay 45 ms, IGT 1:37:57.835, RTA 2:18:27.856-2:18:27.901
Tick 117638(117601), Delay 44 ms, IGT 1:37:59.785, RTA 2:18:29.805-2:18:29.849
Tick 117690(117653), Delay 45 ms, IGT 1:38:02.385, RTA 2:18:32.404-2:18:32.449
Tick 117691(117654), Delay 55 ms, IGT 1:38:02.435, RTA 2:18:32.449-2:18:32.504
Tick 117706(117669), Delay 45 ms, IGT 1:38:03.185, RTA 2:18:33.205-2:18:33.250
Tick 117730(117693), Delay 45 ms, IGT 1:38:04.385, RTA 2:18:34.405-2:18:34.450
Tick 117734(117697), Delay 57 ms, IGT 1:38:04.585, RTA 2:18:34.599-2:18:34.656
Tick 117735(117698), Delay 44 ms, IGT 1:38:04.635, RTA 2:18:34.656-2:18:34.700
Tick 117750(117713), Delay 45 ms, IGT 1:38:05.385, RTA 2:18:35.404-2:18:35.449
Tick 117810(117773), Delay 1299 ms, IGT 1:38:08.385, RTA 2:18:38.405-2:18:39.704
Tick 117815(117778), Delay 55 ms, IGT 1:38:08.635, RTA 2:18:39.905-2:18:39.960
Tick 117818(117781), Delay 55 ms, IGT 1:38:08.785, RTA 2:18:40.056-2:18:40.111
Tick 117819(117782), Delay 44 ms, IGT 1:38:08.835, RTA 2:18:40.111-2:18:40.155
Tick 117826(117789), Delay 55 ms, IGT 1:38:09.185, RTA 2:18:40.456-2:18:40.511
Tick 117829(117792), Delay 45 ms, IGT 1:38:09.335, RTA 2:18:40.610-2:18:40.655
Tick 117830(117793), Delay 56 ms, IGT 1:38:09.385, RTA 2:18:40.655-2:18:40.711
Tick 117831(117794), Delay 45 ms, IGT 1:38:09.435, RTA 2:18:40.711-2:18:40.756
Tick 117840(117803), Delay 57 ms, IGT 1:38:09.885, RTA 2:18:41.162-2:18:41.219
Tick 117841(117804), Delay 42 ms, IGT 1:38:09.935, RTA 2:18:41.219-2:18:41.261
Tick 117847(117810), Delay 59 ms, IGT 1:38:10.235, RTA 2:18:41.505-2:18:41.564
Tick 117849(117812), Delay 45 ms, IGT 1:38:10.335, RTA 2:18:41.611-2:18:41.656
Tick 117854(117817), Delay 59 ms, IGT 1:38:10.585, RTA 2:18:41.856-2:18:41.915
Tick 117855(117818), Delay 40 ms, IGT 1:38:10.635, RTA 2:18:41.915-2:18:41.955
Tick 117857(117820), Delay 58 ms, IGT 1:38:10.735, RTA 2:18:42.007-2:18:42.065
Tick 117858(117821), Delay 44 ms, IGT 1:38:10.785, RTA 2:18:42.065-2:18:42.109
Tick 117862(117825), Delay 45 ms, IGT 1:38:10.985, RTA 2:18:42.264-2:18:42.309
Tick 117874(117837), Delay 43 ms, IGT 1:38:11.585, RTA 2:18:42.861-2:18:42.904
Tick 117876(117839), Delay 56 ms, IGT 1:38:11.685, RTA 2:18:42.955-2:18:43.011
Tick 117880(117843), Delay 45 ms, IGT 1:38:11.885, RTA 2:18:43.160-2:18:43.205
Tick 117881(117844), Delay 59 ms, IGT 1:38:11.935, RTA 2:18:43.205-2:18:43.264
Tick 117889(117852), Delay 56 ms, IGT 1:38:12.335, RTA 2:18:43.607-2:18:43.663
Tick 117891(117854), Delay 43 ms, IGT 1:38:12.435, RTA 2:18:43.712-2:18:43.755
Tick 117892(117855), Delay 55 ms, IGT 1:38:12.485, RTA 2:18:43.755-2:18:43.810
Tick 117897(117860), Delay 45 ms, IGT 1:38:12.735, RTA 2:18:44.012-2:18:44.057
Tick 117899(117862), Delay 56 ms, IGT 1:38:12.835, RTA 2:18:44.107-2:18:44.163
Tick 117903(117866), Delay 43 ms, IGT 1:38:13.035, RTA 2:18:44.317-2:18:44.360
Tick 117904(117867), Delay 55 ms, IGT 1:38:13.085, RTA 2:18:44.360-2:18:44.415
Tick 117905(117868), Delay 45 ms, IGT 1:38:13.135, RTA 2:18:44.415-2:18:44.460
Tick 117907(117870), Delay 44 ms, IGT 1:38:13.235, RTA 2:18:44.512-2:18:44.556
Tick 117917(117880), Delay 55 ms, IGT 1:38:13.735, RTA 2:18:45.007-2:18:45.062
Tick 117922(117885), Delay 55 ms, IGT 1:38:13.985, RTA 2:18:45.255-2:18:45.310
Tick 117927(117890), Delay 55 ms, IGT 1:38:14.235, RTA 2:18:45.504-2:18:45.559
Tick 117937(117900), Delay 55 ms, IGT 1:38:14.735, RTA 2:18:46.005-2:18:46.060
Tick 117944(117907), Delay 55 ms, IGT 1:38:15.085, RTA 2:18:46.356-2:18:46.411
Tick 117945(117908), Delay 44 ms, IGT 1:38:15.135, RTA 2:18:46.411-2:18:46.455
Tick 117951(117914), Delay 55 ms, IGT 1:38:15.435, RTA 2:18:46.706-2:18:46.761
Tick 117952(117915), Delay 44 ms, IGT 1:38:15.485, RTA 2:18:46.761-2:18:46.805
Tick 117959(117922), Delay 44 ms, IGT 1:38:15.835, RTA 2:18:47.111-2:18:47.155
Tick 117978(117941), Delay 56 ms, IGT 1:38:16.785, RTA 2:18:48.055-2:18:48.111
Tick 117979(117942), Delay 45 ms, IGT 1:38:16.835, RTA 2:18:48.111-2:18:48.156
Tick 117980(117943), Delay 55 ms, IGT 1:38:16.885, RTA 2:18:48.156-2:18:48.211
Tick 117981(117944), Delay 45 ms, IGT 1:38:16.935, RTA 2:18:48.211-2:18:48.256
Tick 118002(117965), Delay 55 ms, IGT 1:38:17.985, RTA 2:18:49.254-2:18:49.309
Tick 118099(118062), Delay 56 ms, IGT 1:38:22.835, RTA 2:18:54.104-2:18:54.160
Tick 118118(118081), Delay 190 ms, IGT 1:38:23.785, RTA 2:18:55.060-2:18:55.250
Tick 118119(118082), Delay 8 ms, IGT 1:38:23.835, RTA 2:18:55.250-2:18:55.258
Tick 118120(118083), Delay 3 ms, IGT 1:38:23.885, RTA 2:18:55.258-2:18:55.261
Tick 118121(118084), Delay 21 ms, IGT 1:38:23.935, RTA 2:18:55.261-2:18:55.282
Tick 118122(118085), Delay 24 ms, IGT 1:38:23.985, RTA 2:18:55.282-2:18:55.306
Tick 118125(118088), Delay 59 ms, IGT 1:38:24.135, RTA 2:18:55.411-2:18:55.470
Tick 118126(118089), Delay 43 ms, IGT 1:38:24.185, RTA 2:18:55.470-2:18:55.513
Tick 118127(118090), Delay 45 ms, IGT 1:38:24.235, RTA 2:18:55.513-2:18:55.558
Tick 118129(118092), Delay 59 ms, IGT 1:38:24.335, RTA 2:18:55.611-2:18:55.670
Tick 118130(118093), Delay 45 ms, IGT 1:38:24.385, RTA 2:18:55.670-2:18:55.715
Tick 118133(118096), Delay 44 ms, IGT 1:38:24.535, RTA 2:18:55.815-2:18:55.859
Tick 118134(118097), Delay 55 ms, IGT 1:38:24.585, RTA 2:18:55.859-2:18:55.914
Tick 118136(118099), Delay 43 ms, IGT 1:38:24.685, RTA 2:18:55.962-2:18:56.005
Tick 118154(118117), Delay 45 ms, IGT 1:38:25.585, RTA 2:18:56.861-2:18:56.906
Tick 118156(118119), Delay 44 ms, IGT 1:38:25.685, RTA 2:18:56.960-2:18:57.004
Tick 118163(118126), Delay 55 ms, IGT 1:38:26.035, RTA 2:18:57.306-2:18:57.361
Tick 118164(118127), Delay 44 ms, IGT 1:38:26.085, RTA 2:18:57.361-2:18:57.405
Tick 118165(118128), Delay 64 ms, IGT 1:38:26.135, RTA 2:18:57.405-2:18:57.469
Tick 118166(118129), Delay 35 ms, IGT 1:38:26.185, RTA 2:18:57.469-2:18:57.504
Tick 118168(118131), Delay 56 ms, IGT 1:38:26.285, RTA 2:18:57.554-2:18:57.610
Tick 118170(118133), Delay 58 ms, IGT 1:38:26.385, RTA 2:18:57.664-2:18:57.722
Tick 118171(118134), Delay 90 ms, IGT 1:38:26.435, RTA 2:18:57.722-2:18:57.812
Tick 118172(118135), Delay 18 ms, IGT 1:38:26.485, RTA 2:18:57.812-2:18:57.830
Tick 118173(118136), Delay 26 ms, IGT 1:38:26.535, RTA 2:18:57.830-2:18:57.856
Tick 118176(118139), Delay 45 ms, IGT 1:38:26.685, RTA 2:18:57.961-2:18:58.006
Tick 118184(118147), Delay 45 ms, IGT 1:38:27.085, RTA 2:18:58.361-2:18:58.406
Tick 118220(118183), Delay 56 ms, IGT 1:38:28.885, RTA 2:19:00.154-2:19:00.210
Tick 118246(118209), Delay 55 ms, IGT 1:38:30.185, RTA 2:19:01.454-2:19:01.509
Tick 118261(118224), Delay 55 ms, IGT 1:38:30.935, RTA 2:19:02.205-2:19:02.260
Tick 118264(118227), Delay 45 ms, IGT 1:38:31.085, RTA 2:19:02.361-2:19:02.406
Tick 118288(118251), Delay 56 ms, IGT 1:38:32.285, RTA 2:19:03.554-2:19:03.610
Tick 118289(118252), Delay 44 ms, IGT 1:38:32.335, RTA 2:19:03.610-2:19:03.654
Tick 118290(118253), Delay 55 ms, IGT 1:38:32.385, RTA 2:19:03.654-2:19:03.709
Tick 118298(118261), Delay 55 ms, IGT 1:38:32.785, RTA 2:19:04.054-2:19:04.109
Tick 118313(118276), Delay 55 ms, IGT 1:38:33.535, RTA 2:19:04.803-2:19:04.858
Tick 118326(118289), Delay 55 ms, IGT 1:38:34.185, RTA 2:19:05.454-2:19:05.509
Tick 118333(118296), Delay 55 ms, IGT 1:38:34.535, RTA 2:19:05.804-2:19:05.859
Tick 118347(118310), Delay 45 ms, IGT 1:38:35.235, RTA 2:19:06.509-2:19:06.554
Tick 118360(118323), Delay 55 ms, IGT 1:38:35.885, RTA 2:19:07.156-2:19:07.211
Tick 118361(118324), Delay 43 ms, IGT 1:38:35.935, RTA 2:19:07.211-2:19:07.254
Tick 118373(118336), Delay 56 ms, IGT 1:38:36.535, RTA 2:19:07.804-2:19:07.860
Tick 118383(118346), Delay 44 ms, IGT 1:38:37.035, RTA 2:19:08.310-2:19:08.354
Tick 118392(118355), Delay 45 ms, IGT 1:38:37.485, RTA 2:19:08.759-2:19:08.804
Tick 118406(118369), Delay 55 ms, IGT 1:38:38.185, RTA 2:19:09.454-2:19:09.509
Tick 118407(118370), Delay 45 ms, IGT 1:38:38.235, RTA 2:19:09.509-2:19:09.554
Tick 118413(118376), Delay 45 ms, IGT 1:38:38.535, RTA 2:19:09.809-2:19:09.854
Tick 118426(118389), Delay 55 ms, IGT 1:38:39.185, RTA 2:19:10.454-2:19:10.509
Tick 118428(118391), Delay 45 ms, IGT 1:38:39.285, RTA 2:19:10.559-2:19:10.604
Tick 118432(118395), Delay 56 ms, IGT 1:38:39.485, RTA 2:19:10.754-2:19:10.810
Tick 118433(118396), Delay 45 ms, IGT 1:38:39.535, RTA 2:19:10.810-2:19:10.855
Tick 118485(118448), Delay 55 ms, IGT 1:38:42.135, RTA 2:19:13.404-2:19:13.459
Tick 118501(118464), Delay 56 ms, IGT 1:38:42.935, RTA 2:19:14.204-2:19:14.260
Tick 118502(118465), Delay 44 ms, IGT 1:38:42.985, RTA 2:19:14.260-2:19:14.304
Tick 118509(118472), Delay 45 ms, IGT 1:38:43.335, RTA 2:19:14.609-2:19:14.654
Tick 118514(118477), Delay 55 ms, IGT 1:38:43.585, RTA 2:19:14.854-2:19:14.909
Tick 118533(118496), Delay 55 ms, IGT 1:38:44.535, RTA 2:19:15.804-2:19:15.859
Tick 118536(118499), Delay 55 ms, IGT 1:38:44.685, RTA 2:19:15.954-2:19:16.009
Tick 118548(118511), Delay 55 ms, IGT 1:38:45.285, RTA 2:19:16.554-2:19:16.609
Tick 118552(118515), Delay 45 ms, IGT 1:38:45.485, RTA 2:19:16.759-2:19:16.804
Tick 118572(118535), Delay 55 ms, IGT 1:38:46.485, RTA 2:19:17.754-2:19:17.809
Tick 118598(118561), Delay 55 ms, IGT 1:38:47.785, RTA 2:19:19.054-2:19:19.109
Tick 118599(118562), Delay 45 ms, IGT 1:38:47.835, RTA 2:19:19.109-2:19:19.154
Tick 118604(118567), Delay 55 ms, IGT 1:38:48.085, RTA 2:19:19.354-2:19:19.409
Tick 118605(118568), Delay 45 ms, IGT 1:38:48.135, RTA 2:19:19.409-2:19:19.454
Tick 118606(118569), Delay 55 ms, IGT 1:38:48.185, RTA 2:19:19.454-2:19:19.509
Tick 118607(118570), Delay 45 ms, IGT 1:38:48.235, RTA 2:19:19.509-2:19:19.554
Tick 118608(118571), Delay 56 ms, IGT 1:38:48.285, RTA 2:19:19.554-2:19:19.610
Tick 118620(118583), Delay 55 ms, IGT 1:38:48.885, RTA 2:19:20.154-2:19:20.209
Tick 118637(118600), Delay 55 ms, IGT 1:38:49.735, RTA 2:19:21.004-2:19:21.059
Tick 118642(118605), Delay 45 ms, IGT 1:38:49.985, RTA 2:19:21.259-2:19:21.304
Tick 118673(118636), Delay 45 ms, IGT 1:38:51.535, RTA 2:19:22.809-2:19:22.854
Tick 118690(118653), Delay 55 ms, IGT 1:38:52.385, RTA 2:19:23.654-2:19:23.709
Tick 118701(118664), Delay 57 ms, IGT 1:38:52.935, RTA 2:19:24.204-2:19:24.261
Tick 118702(118665), Delay 44 ms, IGT 1:38:52.985, RTA 2:19:24.261-2:19:24.305
Tick 118719(118682), Delay 55 ms, IGT 1:38:53.835, RTA 2:19:25.103-2:19:25.158
Tick 118725(118688), Delay 45 ms, IGT 1:38:54.135, RTA 2:19:25.409-2:19:25.454
Tick 118731(118694), Delay 45 ms, IGT 1:38:54.435, RTA 2:19:25.709-2:19:25.754
Tick 118738(118701), Delay 55 ms, IGT 1:38:54.785, RTA 2:19:26.054-2:19:26.109
Tick 118739(118702), Delay 44 ms, IGT 1:38:54.835, RTA 2:19:26.109-2:19:26.153
Tick 118740(118703), Delay 56 ms, IGT 1:38:54.885, RTA 2:19:26.153-2:19:26.209
Tick 118745(118708), Delay 55 ms, IGT 1:38:55.135, RTA 2:19:26.404-2:19:26.459
Tick 118749(118712), Delay 45 ms, IGT 1:38:55.335, RTA 2:19:26.609-2:19:26.654
Tick 118752(118715), Delay 45 ms, IGT 1:38:55.485, RTA 2:19:26.760-2:19:26.805
Tick 118788(118751), Delay 55 ms, IGT 1:38:57.285, RTA 2:19:28.554-2:19:28.609
Tick 118789(118752), Delay 45 ms, IGT 1:38:57.335, RTA 2:19:28.609-2:19:28.654
Tick 118806(118769), Delay 56 ms, IGT 1:38:58.185, RTA 2:19:29.453-2:19:29.509
Tick 118820(118783), Delay 55 ms, IGT 1:38:58.885, RTA 2:19:30.158-2:19:30.213
Tick 118823(118786), Delay 41 ms, IGT 1:38:59.035, RTA 2:19:30.313-2:19:30.354
Tick 118824(118787), Delay 55 ms, IGT 1:38:59.085, RTA 2:19:30.354-2:19:30.409
Tick 118826(118789), Delay 57 ms, IGT 1:38:59.185, RTA 2:19:30.456-2:19:30.513
Tick 118832(118795), Delay 45 ms, IGT 1:38:59.485, RTA 2:19:30.758-2:19:30.803
Tick 118839(118802), Delay 44 ms, IGT 1:38:59.835, RTA 2:19:31.110-2:19:31.154
Tick 118842(118805), Delay 59 ms, IGT 1:38:59.985, RTA 2:19:31.255-2:19:31.314
Tick 118843(118806), Delay 40 ms, IGT 1:39:00.035, RTA 2:19:31.314-2:19:31.354
Tick 118844(118807), Delay 57 ms, IGT 1:39:00.085, RTA 2:19:31.354-2:19:31.411
Tick 118849(118812), Delay 44 ms, IGT 1:39:00.335, RTA 2:19:31.610-2:19:31.654
Tick 118850(118813), Delay 57 ms, IGT 1:39:00.385, RTA 2:19:31.654-2:19:31.711
Tick 118851(118814), Delay 43 ms, IGT 1:39:00.435, RTA 2:19:31.711-2:19:31.754
Tick 118852(118815), Delay 57 ms, IGT 1:39:00.485, RTA 2:19:31.754-2:19:31.811
Tick 118853(118816), Delay 44 ms, IGT 1:39:00.535, RTA 2:19:31.811-2:19:31.855
Tick 118854(118817), Delay 59 ms, IGT 1:39:00.585, RTA 2:19:31.855-2:19:31.914
Tick 118855(118818), Delay 42 ms, IGT 1:39:00.635, RTA 2:19:31.914-2:19:31.956
Tick 118866(118829), Delay 690 ms, IGT 1:39:01.185, RTA 2:19:32.455-2:19:33.145
Tick 118871(118834), Delay 45 ms, IGT 1:39:01.435, RTA 2:19:33.347-2:19:33.392
Tick 118872(118835), Delay 57 ms, IGT 1:39:01.485, RTA 2:19:33.392-2:19:33.449
Tick 118875(118838), Delay 57 ms, IGT 1:39:01.635, RTA 2:19:33.542-2:19:33.599
Tick 118879(118842), Delay 5425 ms, IGT 1:39:01.835, RTA 2:19:33.745-2:19:39.170
Tick 118880(118843), Delay 43 ms, IGT 1:39:01.885, RTA 2:19:39.170-2:19:39.213
Tick 118889(118852), Delay 42 ms, IGT 1:39:02.335, RTA 2:19:39.619-2:19:39.661
Tick 118904(118867), Delay 58 ms, IGT 1:39:03.085, RTA 2:19:40.363-2:19:40.421
Tick 118905(118868), Delay 41 ms, IGT 1:39:03.135, RTA 2:19:40.421-2:19:40.462
Tick 118910(118873), Delay 60 ms, IGT 1:39:03.385, RTA 2:19:40.662-2:19:40.722
Tick 118911(118874), Delay 43 ms, IGT 1:39:03.435, RTA 2:19:40.722-2:19:40.765
Tick 118915(118878), Delay 55 ms, IGT 1:39:03.635, RTA 2:19:40.912-2:19:40.967
Tick 118917(118880), Delay 45 ms, IGT 1:39:03.735, RTA 2:19:41.018-2:19:41.063
Tick 118918(118881), Delay 57 ms, IGT 1:39:03.785, RTA 2:19:41.063-2:19:41.120
Tick 118921(118884), Delay 44 ms, IGT 1:39:03.935, RTA 2:19:41.218-2:19:41.262
